Sun,Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
-0.000614,-0.454460,0.664787,-0.975384,-0.931006,-2.367100,6.471562,18.490911,4.409871,-28.216326
0.000031,-0.035164,0.024703,0.000097,0.011914,0.119630,-0.370320,-0.000843,-0.771189,-3.493712
0.000974,-0.377326,-0.670704,0.610925,-0.671431,-4.716524,6.229330,5.164764,29.490524,22.679708
-0.000352,0.086588,-0.259142,-0.809057,-1.357874,-2.713423,6.683487,18.539732,4.580902,-28.147572
0.000032,0.041832,0.035229,0.000068,-0.011935,0.116859,-0.364560,0.002045,-0.774087,-3.541563
0.000846,0.342327,0.231763,1.003325,0.100613,-4.502328,5.985272,4.955191,29.462412,22.819546
-0.000106,-0.085749,-0.689489,0.001628,-1.442699,-3.044798,6.887639,18.586235,4.751781,-28.078285
0.000034,-0.038283,-0.022767,0.000011,-0.032647,0.113443,-0.358376,0.004933,-0.776959,-3.589349
0.000700,-0.263975,0.699013,0.573673,0.839297,-4.263238,5.734226,4.744999,29.433315,22.958960
0.000123,-0.382858,0.192897,0.805836,-1.115307,-3.359337,7.083747,18.630413,4.922501,-28.008486
0.000036,-0.006991,-0.037606,-0.000027,-0.043901,0.109401,-0.351773,0.007821,-0.779806,-3.637067
0.000538,-0.125660,-0.167383,-0.339455,1.310543,-4.000477,5.476459,4.534213,29.403236,23.097950
0.000339,0.301109,0.698696,0.922778,-0.437383,-3.655225,7.271552,18.672258,5.093057,-27.938169
0.000038,0.036193,0.019327,-0.000011,-0.041252,0.104751,-0.344757,0.010707,-0.782626,-3.684719
0.000355,0.202319,-0.701360,-0.959832,1.355956,-3.715394,5.212251,4.322859,29.372169,23.236515
0.000544,-0.361043,-0.156336,0.244138,0.383486,-3.930715,7.450803,18.711760,5.263442,-27.867336
0.000041,-0.048033,0.038370,0.000049,-0.025167,0.099518,-0.337336,0.013592,-0.785420,-3.732303
0.000148,-0.406693,0.129046,-0.769413,0.982743,-3.409464,4.941892,4.110961,29.340124,23.374655
0.000731,-0.165811,-0.714556,-0.645114,1.090161,-4.184146,7.621260,18.748913,5.433651,-27.796000
0.000044,0.023744,-0.017228,0.000104,-0.001212,0.093726,-0.329517,0.016475,-0.788188,-3.779819
-0.000076,0.227095,0.719266,0.051530,0.336027,-3.084284,4.665678,3.898547,29.307091,23.512367
0.000893,0.212432,0.090243,-1.011401,1.500847,-4.413946,7.782690,18.783701,5.603679,-27.724142
0.000048,-0.003497,-0.040227,0.000112,0.023244,0.087405,-0.321308,0.019356,-0.790929,-3.827265
-0.000312,-0.053165,-0.063393,0.832459,-0.395358,-2.741565,4.383918,3.685642,29.273083,23.649651
0.001032,-0.452561,0.717069,-0.571096,1.552151,-4.618637,7.934877,18.816124,5.773520,-27.651791
0.000052,-0.032173,0.013537,0.000069,0.042245,0.080587,-0.312716,0.022235,-0.793644,-3.874642
-0.000560,-0.364547,-0.717024,0.942428,-1.045027,-2.383141,4.096936,3.472271,29.238089,23.786505
0.001151,0.119647,-0.050464,0.326206,1.271759,-4.796853,8.077608,18.846165,5.943166,-27.578928
0.000056,0.043122,0.040684,0.000013,0.052291,0.073308,-0.303753,0.025111,-0.796333,-3.921949
-0.000821,0.335031,0.023475,0.270704,-1.489977,-2.010952,3.805060,3.258461,29.202118,23.922928
0.001246,-0.119937,-0.724806,0.948400,0.740199,-4.947342,8.210689,18.873821,6.112615,-27.505573
0.000061,-0.040644,-0.011324,-0.000006,0.052054,0.065606,-0.294426,0.027983,-0.798995,-3.969184
-0.001091,-0.290871,0.724060,-0.630985,-1.650647,-1.627047,3.508621,3.044240,29.165173,24.058918
0.001317,-0.362124,-0.014568,0.757724,0.067418,-5.068982,8.333931,18.899092,6.281858,-27.431715
0.000066,-0.003062,-0.041991,0.000032,0.041889,0.057522,-0.284746,0.030852,-0.801630,-4.016346
-0.001367,-0.091092,0.041796,-0.993027,-1.489645,-1.233578,3.207968,2.829632,29.127253,24.194475
0.001363,0.311091,0.719482,-0.084567,-0.617197,-5.160781,8.447167,18.921963,6.450891,-27.357370
0.000071,0.033614,0.007455,0.000100,0.023591,0.049099,-0.274724,0.033717,-0.804238,-4.063437
-0.001651,0.172805,-0.717264,-0.526339,-1.018048,-0.832790,2.903452,2.614664,29.088354,24.329599
0.001387,-0.379244,0.056173,-0.860377,-1.170166,-5.221899,8.550235,18.942427,6.619709,-27.282528
0.000077,-0.047031,0.042118,0.000145,0.000440,0.040385,-0.264371,0.036578,-0.806819,-4.110456
-0.001943,-0.416486,-0.082737,0.366685,-0.311360,-0.427014,2.595431,2.399364,29.048481,24.464289
0.001381,-0.133429,-0.720082,-0.943202,-1.446440,-5.251648,8.642990,18.960478,6.788305,-27.207203
0.000082,0.027081,-0.005177,0.000135,-0.022675,0.031430,-0.253699,0.039433,-0.809373,-4.157402
-0.002237,0.250634,0.713411,0.965816,0.473421,-0.018662,2.284271,2.183758,29.007633,24.598541
0.001343,0.184577,-0.119401,-0.274315,-1.334433,-5.249514,8.725299,18.976112,6.956674,-27.131392
0.000088,-0.008126,-0.042861,0.000083,-0.039564,0.022284,-0.242721,0.042284,-0.811900,-4.204273
-0.002524,-0.087321,0.145997,0.778182,1.110418,0.389785,1.970342,1.967872,28.965818,24.732359
0.001276,-0.449581,0.705874,0.614014,-0.820275,-5.215155,8.797046,18.989321,7.124809,-27.055096
0.000094,-0.028978,0.001216,0.000033,-0.044402,0.013002,-0.231449,0.045130,-0.814400,-4.251069
-0.002805,-0.349618,-0.701934,-0.063388,1.386255,0.795794,1.654022,1.751736,28.923035,24.865738
0.001185,0.150005,0.161284,0.982666,-0.041318,-5.148418,8.858129,19.000099,7.292706,-26.978325
0.000099,0.044067,0.042637,0.000034,-0.034837,0.003640,-0.219896,0.047969,-0.816873,-4.297789
-0.003085,0.323833,-0.187285,-0.851550,1.217956,1.196783,1.335691,1.535374,28.879276,24.998676
0.001071,-0.154679,-0.700487,0.505619,0.753666,-5.049350,8.908456,19.008446,7.460359,-26.901075
0.000105,-0.042605,0.001082,0.000091,-0.014050,-0.005745,-0.208075,0.050802,-0.819319,-4.344433
-0.003359,-0.316670,0.687681,-0.917704,0.689678,1.590147,1.015733,1.318815,28.834553,25.131176
0.000927,-0.341103,-0.222102,-0.405245,1.332236,-4.918204,8.947953,19.014349,7.627761,-26.823351
0.000110,0.000888,-0.042826,0.000160,0.011025,-0.015092,-0.196002,0.053629,-0.821736,-4.391001
-0.003622,-0.055997,0.246935,-0.228086,-0.021003,1.973265,0.694535,1.102087,28.788866,25.263235
0.000754,0.315555,0.676530,-0.986140,1.570330,-4.755448,8.976563,19.017807,7.794908,-26.745159
0.000116,0.030647,-0.005045,0.000188,0.033435,-0.024341,-0.183690,0.056449,-0.824127,-4.437493
-0.003872,0.141773,-0.671273,0.643457,-0.731137,2.343526,0.372489,0.885216,28.742216,25.394854
0.000556,-0.396673,0.262362,-0.778211,1.453695,-4.561770,8.994243,19.018818,7.961795,-26.666504
0.000121,-0.045701,0.042226,0.000158,0.048398,-0.033431,-0.171155,0.059262,-0.826490,-4.483907
-0.004109,-0.423793,-0.287804,0.996437,-1.294582,2.698342,0.049985,0.668231,28.694597,25.526026
0.000332,-0.102126,-0.666458,0.050361,1.039489,-4.338085,9.000963,19.017372,8.128414,-26.587374
0.000125,0.030238,0.007321,0.000098,0.053530,-0.042300,-0.158410,0.062066,-0.828825,-4.530244
-0.004327,0.270834,0.647540,0.527767,-1.609666,3.035177,-0.272584,0.451159,28.646019,25.656752
0.000080,0.152495,-0.320582,0.832687,0.424342,-4.085541,8.996715,19.013470,8.294761,-26.507784
0.000130,-0.012646,-0.041889,0.000060,0.048364,-0.050887,-0.145473,0.064863,-0.831132,-4.576499
-0.004522,-0.120854,0.342647,-0.390279,-1.616974,3.351559,-0.594825,0.234029,28.596481,25.787037
-0.000193,-0.445872,0.632122,0.904099,-0.271678,-3.805514,8.981500,19.007107,8.460830,-26.427736
0.000134,-0.025624,-0.011198,0.000082,0.033961,-0.059131,-0.132358,0.067651,-0.833411,-4.622676
-0.004695,-0.331569,-0.625779,-0.976365,-1.301106,3.645117,-0.916345,0.016867,28.545986,25.916876
-0.000483,0.177134,0.357261,0.195543,-0.911577,-3.499613,8.955337,18.998281,8.626616,-26.347235
0.000138,0.044630,0.040891,0.000148,0.012814,-0.066971,-0.119081,0.070431,-0.835663,-4.668774
-0.004849,0.310013,-0.381976,-0.743069,-0.701783,3.913593,-1.236754,-0.200297,28.494532,26.046268
-0.000790,-0.189838,-0.618653,-0.683284,-1.348547,-3.169673,8.918264,18.986990,8.792112,-26.266279
0.000141,-0.044184,0.013397,0.000207,-0.011027,-0.074351,-0.105659,0.073201,-0.837886,-4.714792
-0.004981,-0.340112,0.593989,0.094253,0.067515,4.154877,-1.555660,-0.417435,28.442125,26.175215
-0.001120,-0.319997,-0.412761,-1.010022,-1.447363,-2.817746,8.870322,18.973225,8.957315,-26.184866
0.000144,0.004813,-0.040077,0.000213,-0.031944,-0.081213,-0.092109,0.075962,-0.840082,-4.760729
-0.005083,-0.019671,0.431303,0.853461,0.811379,4.367020,-1.872677,-0.634520,28.388763,26.303715
-0.001470,0.314389,0.573659,-0.533165,-1.134443,-2.446093,8.811600,18.956993,9.122217,-26.103006
0.000146,0.027300,-0.017117,0.000162,-0.043608,-0.087506,-0.078446,0.078713,-0.842249,-4.806583
-0.005152,0.110579,-0.566276,0.920181,1.295274,4.548275,-2.187422,-0.851523,28.334450,26.431768
-0.001832,-0.413169,0.444046,0.368519,-0.466180,-2.057173,8.742148,18.938288,9.286812,-26.020704
0.000147,-0.044086,0.038655,0.000098,-0.041452,-0.093179,-0.064688,0.081454,-0.844388,-4.852356
-0.005191,-0.427397,-0.467675,0.218672,1.356197,4.697103,-2.499514,-1.068415,28.279190,26.559366
-0.002201,-0.071880,-0.557927,0.956973,0.353657,-1.653619,8.662079,18.917105,9.451097,-25.937960
0.000148,0.033170,0.019183,0.000074,-0.025753,-0.098188,-0.050851,0.084184,-0.846498,-4.898048
-0.005201,0.288653,0.528316,-0.672275,0.995595,4.812206,-2.808578,-1.285168,28.222977,26.686514
-0.002579,0.116901,-0.496449,0.721695,1.067258,-1.238223,8.571495,18.893446,9.615065,-25.854774
0.000148,-0.017032,-0.037428,0.000113,-0.001951,-0.102491,-0.036952,0.086903,-0.848581,-4.943654
-0.005176,-0.152502,0.510969,-0.992179,0.355453,4.892540,-3.114245,-1.501754,28.165819,26.813211
-0.002962,-0.441073,0.502673,-0.137281,1.489101,-0.813911,8.470527,18.867311,9.778709,-25.771154
0.000148,-0.022151,-0.022672,0.000182,0.022585,-0.106054,-0.023008,0.089610,-0.850635,-4.989177
-0.005119,-0.309359,-0.493999,-0.488507,-0.375588,4.937338,-3.416150,-1.718142,28.107719,26.939457
-0.003347,0.201303,0.520925,-0.889538,1.552092,-0.383716,8.359311,18.838701,9.942025,-25.687099
0.000146,0.044771,0.035566,0.000223,0.041828,-0.108846,-0.009037,0.092306,-0.852660,-5.034617
-0.005033,0.294825,-0.542994,0.407632,-1.029937,4.946117,-3.713936,-1.934306,28.048672,27.065252
-0.003730,-0.224638,-0.485382,-0.929797,1.281474,0.049249,8.238002,18.807615,10.105008,-25.602613
0.000144,-0.045408,0.024552,0.000201,0.052198,-0.110844,0.004946,0.094990,-0.854657,-5.079971
-0.004915,-0.360062,0.451933,0.974565,-1.483091,4.918694,-4.007252,-2.150216,27.988688,27.190596
-0.004114,-0.298181,-0.569827,-0.232936,0.756385,0.481828,8.106765,18.774054,10.267653,-25.517698
0.000141,0.008672,-0.034001,0.000133,0.052304,-0.112030,0.018923,0.097661,-0.856625,-5.125242
-0.004759,0.018528,0.580055,0.744306,-1.654024,4.855182,-4.295755,-2.365843,27.927761,27.315483
-0.004495,0.308304,0.420824,0.645540,0.085936,0.910845,7.965782,18.738016,10.429953,-25.432356
0.000138,0.023569,-0.027748,0.000071,0.042447,-0.112394,0.032877,0.100319,-0.858564,-5.170426
-0.004566,0.080301,-0.410487,-0.114186,-1.503814,4.756002,-4.579114,-2.581157,27.865902,27.439913
-0.004863,-0.427810,0.586356,0.972276,-0.601069,1.333145,7.815246,18.699501,10.591902,-25.346592
0.000133,-0.042219,0.031690,0.000062,0.024374,-0.111932,0.046792,0.102964,-0.860475,-5.215524
-0.004343,-0.426384,-0.606311,-0.877242,-1.041645,4.621875,-4.856998,-2.796131,27.803104,27.563889
-0.005213,-0.041823,-0.402335,0.456921,-1.161491,1.745625,7.655358,18.658512,10.753497,-25.260406
0.000128,0.035836,0.029391,0.000114,0.001310,-0.110648,0.060652,0.105595,-0.862356,-5.260537
-0.004095,0.304724,0.366383,-0.898372,-0.340478,4.453817,-5.129092,-3.010735,27.739374,27.687410
-0.005550,0.079234,-0.631243,-0.455719,-1.449920,2.145267,7.486339,18.615047,10.914731,-25.173803
0.000122,-0.021266,-0.029865,0.000178,-0.021910,-0.108551,0.074438,0.108213,-0.864209,-5.305460
-0.003818,-0.181452,0.637141,-0.181387,0.445621,4.253125,-5.395091,-3.224941,27.674715,27.810478
-0.005872,-0.434070,0.330018,-1.002586,-1.352696,2.529166,7.308413,18.569113,11.075599,-25.086788
0.000115,-0.018595,-0.032240,0.000196,-0.039128,-0.105658,0.088137,0.110816,-0.866033,-5.350299
-0.003511,-0.282492,-0.317626,0.679724,1.092299,4.021359,-5.654696,-3.438718,27.609125,27.933088
-0.006176,0.223483,0.638960,-0.753209,-0.851363,2.894567,7.121820,18.520708,11.236093,-24.999361
0.000108,0.044461,0.027111,0.000149,-0.044459,-0.101994,0.101731,0.113404,-0.867828,-5.395047
-0.003177,0.278915,-0.656085,0.993055,1.383670,3.760330,-5.907623,-3.652038,27.542610,28.055235
-0.006455,-0.257577,-0.310602,0.091813,-0.077909,3.238883,6.926807,18.469839,11.396210,-24.911522
0.000100,-0.046293,0.033582,0.000068,-0.035380,-0.097587,0.115205,0.115977,-0.869593,-5.439710
-0.002819,-0.376044,0.273565,0.487008,1.230774,3.472073,-6.153594,-3.864871,27.475170,28.176926
-0.006711,-0.274447,-0.679228,0.850833,0.720824,3.559726,6.723641,18.416508,11.555945,-24.823273
0.000091,0.012431,-0.025112,0.000013,-0.014885,-0.092473,0.128543,0.118535,-0.871330,-5.484281
-0.002438,0.058335,0.681039,-0.433045,0.712797,3.158822,-6.392348,-4.077188,27.406807,28.298159
-0.006941,0.298627,0.232319,0.877046,1.309656,3.854923,6.512576,18.360716,11.715293,-24.734619
0.000082,0.019485,-0.036057,0.000023,0.010154,-0.086694,0.141731,0.121077,-0.873037,-5.528765
-0.002034,0.051258,-0.217430,-0.982841,0.005841,2.822985,-6.623631,-4.288960,27.337528,28.418934
-0.007139,-0.439139,0.677796,0.140990,1.560283,4.122538,6.293893,18.302465,11.874249,-24.645567
0.000072,-0.040125,0.021928,0.000083,0.032733,-0.080294,0.154753,0.123603,-0.874714,-5.573157
-0.001617,-0.420754,-0.691329,-0.706796,-0.706306,2.467115,-6.847200,-4.500158,27.267324,28.539249
-0.007303,-0.010804,-0.211916,-0.724774,1.455301,4.360881,6.067878,18.241764,12.032804,-24.556120
0.000062,0.038208,0.037037,0.000134,0.047983,-0.073325,0.167595,0.126112,-0.876363,-5.617461
-0.001191,0.318735,0.175325,0.145471,-1.276028,2.093883,-7.062831,-4.710753,27.196211,28.659100
-0.007438,0.041390,-0.712613,-1.010655,1.050078,4.568518,5.834822,18.178616,12.190956,-24.466276
0.000051,-0.025294,-0.019841,0.000126,0.053450,-0.065840,0.180242,0.128604,-0.877982,-5.661672
-0.000752,-0.207802,0.710747,0.881623,-1.600214,1.706046,-7.270302,-4.920715,27.124184,28.778490
-0.007546,-0.423552,0.129973,-0.497628,0.440210,4.744276,5.595024,18.113024,12.348699,-24.376030
0.000040,-0.014978,-0.039115,0.000057,0.048611,-0.057896,0.192681,0.131079,-0.879571,-5.705795
-0.000299,-0.251591,-0.112161,0.905181,-1.618029,1.306424,-7.469411,-5.130012,27.051243,28.897423
-0.007621,0.244716,0.702158,0.407086,-0.254960,4.887245,5.348788,18.044992,12.506026,-24.285397
0.000028,0.043695,0.016254,-0.000026,0.034477,-0.049551,0.204899,0.133537,-0.881131,-5.749824
0.000162,0.261961,-0.711385,0.175742,-1.312396,0.897868,-7.659966,-5.338621,26.977396,29.015896
-0.007658,-0.287087,-0.108256,0.961136,-0.898979,4.996781,5.096425,17.974531,12.662934,-24.194380
0.000016,-0.046829,0.039683,-0.000064,0.013491,-0.040868,0.216882,0.135976,-0.882662,-5.793762
0.000623,-0.388615,0.073557,-0.702093,-0.720796,0.483236,-7.841786,-5.546509,26.902641,29.133898
-0.007659,-0.247688,-0.730617,0.682634,-1.345133,5.072494,4.838250,17.901644,12.819417,-24.102972
0.000005,0.016076,-0.014156,-0.000033,-0.010355,-0.031908,0.228618,0.138397,-0.884163,-5.837607
0.001083,0.098416,0.725471,-0.978990,0.046126,0.065369,-8.014704,-5.753646,26.826984,29.251440
-0.007627,0.286579,0.025304,-0.190030,-1.457098,5.114246,4.574581,17.826334,12.975471,-24.011179
-0.000007,0.015115,-0.041346,0.000030,-0.031491,-0.022735,0.240094,0.140799,-0.885634,-5.881359
0.001542,0.022762,-0.004449,-0.439541,0.795427,-0.352932,-8.178567,-5.960006,26.750425,29.368519
-0.007562,-0.446031,0.711555,-0.916142,-1.157990,5.122141,4.305745,17.748611,13.131087,-23.919012
-0.000020,-0.037804,0.010227,0.000062,-0.043581,-0.013411,0.251299,0.143183,-0.887075,-5.925020
0.001995,-0.411470,-0.715947,0.457683,1.292328,-0.768926,-8.333234,-6.165558,26.672970,29.485138
-0.007463,0.021968,-0.001880,-0.912972,-0.498904,5.096514,4.032068,17.668482,13.286263,-23.826464
-0.000032,0.040285,0.041465,0.000029,-0.041942,-0.003999,0.262222,0.145547,-0.888487,-5.968585
0.002438,0.329549,-0.029786,0.991065,1.369365,-1.179950,-8.478577,-6.370272,26.594618,29.601288
-0.007332,0.004762,-0.732815,-0.188908,0.320515,5.037915,3.753881,17.585951,13.440993,-23.733540
-0.000044,-0.029049,-0.008173,-0.000053,-0.026658,0.005439,0.272850,0.147891,-0.889868,-6.012057
0.002874,-0.232554,0.724815,0.718513,1.021991,-1.583433,-8.614474,-6.574119,26.515373,29.716970
-0.007174,-0.408777,-0.079531,0.678480,1.042045,4.947102,3.471514,17.501026,13.595271,-23.640251
-0.000056,-0.011295,-0.042702,-0.000127,-0.003029,0.014841,0.283175,0.150215,-0.891220,-6.055435
0.003303,-0.218053,0.103274,-0.155131,0.388776,-1.976915,-8.740827,-6.777071,26.435236,29.832190
-0.006983,0.265431,0.705809,0.963333,1.476326,4.825019,3.185304,17.413717,13.749092,-23.546581
-0.000068,0.042495,0.003978,-0.000141,0.021580,0.024150,0.293187,0.152518,-0.892542,-6.098716
0.003718,0.242908,-0.705010,-0.891568,-0.341844,-2.358052,-8.857538,-6.979099,26.354216,29.946951
-0.006755,-0.312415,0.104872,0.411787,1.552333,4.672787,2.895586,17.324036,13.902452,-23.452553
-0.000079,-0.046995,0.042344,-0.000090,0.041064,0.033309,0.302874,0.154801,-0.893834,-6.141904
0.004110,-0.398985,-0.132708,-0.868131,-1.000947,-2.724629,-8.964533,-7.180175,26.272305,30.061241
-0.006498,-0.217576,-0.719174,-0.499579,1.292799,4.491685,2.602695,17.231985,14.055345,-23.358150
-0.000090,0.019617,-0.002012,-0.000028,0.051762,0.042261,0.312230,0.157063,-0.895096,-6.184997
0.004481,0.136976,0.708687,-0.125994,-1.462460,-3.074569,-9.061744,-7.380269,26.189512,30.175064
-0.006218,0.272579,-0.182486,-1.010469,0.775518,4.283140,2.306968,17.137579,14.207765,-23.263391
-0.000101,0.010539,-0.043154,-0.000016,0.052214,0.050956,0.321245,0.159303,-0.896327,-6.227992
0.004834,-0.006336,0.208647,0.722294,-1.643919,-3.405938,-9.149114,-7.579352,26.105839,30.288424
-0.005915,-0.448258,0.685021,-0.719544,0.108804,4.048701,2.008744,17.040823,14.359707,-23.168268
-0.000112,-0.035244,-0.002354,-0.000072,0.042674,0.059343,0.329910,0.161521,-0.897529,-6.270892
0.005167,-0.399851,-0.678846,0.994706,-1.504936,-3.716946,-9.226602,-7.777397,26.021290,30.401318
-0.005587,0.056374,0.209630,0.140703,-0.579163,3.790043,1.708357,16.941727,14.511166,-23.072792
-0.000122,0.042078,0.042302,-0.000159,0.024839,0.067375,0.338219,0.163717,-0.898701,-6.313696
0.005475,0.335864,-0.232907,0.451819,-1.052810,-4.005956,-9.294172,-7.974375,25.935865,30.513733
-0.005236,-0.030231,-0.689974,0.875164,-1.145693,3.508937,1.406141,16.840305,14.662137,-22.976957
-0.000131,-0.032467,0.004190,-0.000215,0.001879,0.075009,0.346165,0.165891,-0.899842,-6.356400
0.005759,-0.256855,0.677427,-0.468662,-0.357882,-4.271482,-9.351807,-8.170256,25.849571,30.625685
-0.004865,-0.389938,-0.281230,0.856601,-1.445098,3.207244,1.102430,16.736567,14.812617,-22.880777
-0.000140,-0.007538,-0.042694,-0.000199,-0.021427,0.082203,0.353740,0.168042,-0.900953,-6.399009
0.006017,-0.183393,0.309272,-0.981589,0.428783,-4.512196,-9.399495,-8.365009,25.762407,30.737173
-0.004475,0.285135,0.649647,0.095336,-1.361632,2.886906,0.797556,16.630520,14.962599,-22.784237
-0.000149,0.040890,-0.008635,-0.000131,-0.038955,0.088919,0.360938,0.170170,-0.902034,-6.441520
0.006247,0.220748,-0.638078,-0.664297,1.084344,-4.726919,-9.437239,-8.558613,25.674377,30.848192
-0.004066,-0.333712,0.310062,-0.754883,-0.872214,2.549925,0.491848,16.522181,15.112078,-22.687361
-0.000157,-0.046770,0.041339,-0.000078,-0.044761,0.095124,0.367754,0.172274,-0.903084,-6.483932
0.006443,-0.408242,-0.328413,0.200157,1.390398,-4.914633,-9.465049,-8.751032,25.585485,30.958736
-0.003643,-0.184710,-0.645873,-0.998908,-0.103531,2.198357,0.185632,16.411558,15.261048,-22.590128
-0.000164,0.023057,0.010308,-0.000087,-0.036153,0.100785,0.374183,0.174355,-0.904104,-6.526246
0.006609,0.172338,0.631620,0.910780,1.252115,-5.074468,-9.482949,-8.942244,25.495735,31.068817
-0.003213,0.256315,-0.373817,-0.450525,0.699461,1.834303,-0.120767,16.298668,15.409506,-22.492561
-0.000171,0.005848,-0.041330,-0.000158,-0.015943,0.105874,0.380219,0.176411,-0.905094,-6.568460
0.006751,-0.036896,0.402915,0.890207,0.743754,-5.205708,-9.490972,-9.132217,25.405127,31.178429
-0.002776,-0.446410,0.600413,0.455362,1.298977,1.459898,-0.427030,16.183521,15.557446,-22.394655
-0.000177,-0.032438,-0.014720,-0.000240,0.009064,0.110367,0.385859,0.178443,-0.906053,-6.610576
0.006865,-0.386937,-0.583621,0.133754,0.039837,-5.307786,-9.489160,-9.320925,25.313662,31.287569
-0.002327,0.091498,0.403928,0.973735,1.562586,1.077301,-0.732840,16.066128,15.704863,-22.296404
-0.000182,0.043594,0.039478,-0.000269,0.031818,0.114243,0.391098,0.180450,-0.906983,-6.652593
0.006946,0.336766,-0.417286,-0.729627,-0.675113,-5.380292,-9.477564,-9.508340,25.221346,31.396236
-0.001868,-0.063887,-0.587832,0.652758,1.469714,0.688688,-1.037884,15.946502,15.851750,-22.197824
-0.000187,-0.035496,0.016213,-0.000223,0.047369,0.117482,0.395933,0.182433,-0.907881,-6.694509
0.006992,-0.281459,0.572194,-0.963755,-1.252001,-5.422953,-9.456246,-9.694437,25.128183,31.504440
-0.001406,-0.367924,-0.458445,-0.231522,1.073879,0.296241,-1.341853,15.824660,15.998105,-22.098915
